base_coin,n_ticks,std_spread_long,std_spread_short,mean_spread_long,mean_spread_short,days_with_ticks,std_spread,std_status,window_start,window_end,n_files,n_tables
SYRUP,3802447,0.0823798075227543,0.07838045908581383,-0.11575897299931186,-0.02149479857388236,25,0.0823798075227543,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TAO,14890859,0.03157484989415414,0.032104508991175236,0.028279567137251486,-0.0806553428840376,25,0.032104508991175236,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TER,2970328,0.15863785199763472,0.15826958725675888,-0.17431963731577543,-0.31218650862112374,25,0.15863785199763472,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
THETA,2829502,0.08466785710213583,0.08179273522310018,-0.12348579097973146,-0.04383905539844451,25,0.08466785710213583,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TIA,7272407,0.038523101393547046,0.03948289842434989,-0.029893222306926637,-0.035292517265405485,25,0.03948289842434989,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TQQQ,7445132,0.03945952756561299,0.035518293016136564,-0.03773564352426216,-0.0033611099940294774,25,0.03945952756561299,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TRB,4752276,0.08175724919931245,0.08752330257431329,0.04958771322332551,-0.16812290227527973,25,0.08752330257431329,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TRIA,5923525,0.09336831301521101,0.09765101424317713,-0.07437305327206085,-0.08242451897549477,25,0.09765101424317713,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TRUMP,18005833,0.059290827743204357,0.056722654147118606,-0.05023671097477225,-0.055171916637897084,25,0.059290827743204357,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TRUST,2157746,0.12510957027006742,0.11476941568823154,-0.1409074187290048,-0.017625196633825755,25,0.12510957027006742,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TRUTH,3221088,0.08434442835543436,0.08264288167296065,-0.08144251664457115,-0.12476516733728253,25,0.08434442835543436,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TRX,5133073,0.026626181399886897,0.025009203103646845,-0.03590183171060835,0.0084803399805852,25,0.026626181399886897,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TSLA,6793119,0.02435789142414175,0.025902855493381966,-0.02016198006481934,0.006543797730166953,25,0.025902855493381966,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TSM,6053851,0.03446673567242351,0.03417548520756629,-0.05795023505064777,0.004241573047777556,25,0.03446673567242351,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
TTWO,1610531,0.14645921266754028,0.14041890347271904,-0.1398077683380111,-0.17715301006275264,25,0.14645921266754028,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
UB,12099780,0.08901810549295616,0.0917011021947089,-0.08830485151621473,-0.013316301861148723,25,0.0917011021947089,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
UMA,2146223,0.06210231238294691,0.06624122514279959,-0.023471717807915106,-0.07255918514216021,25,0.06624122514279959,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
UNI,16338636,0.02995182086906323,0.032823088460142626,-0.04425463957721974,-0.008136647288453635,25,0.032823088460142626,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
USAR,2661384,0.08621863979129481,0.09171152806403592,-0.19186492465861804,-0.06900156612273807,25,0.09171152806403592,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
USELESS,8266696,0.11896189487063034,0.11027299473514968,-0.06620225727757119,-0.06559659281451692,25,0.11896189487063034,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
UVXY,1265586,0.08824985812048121,0.08810495215332517,-0.1429218963944082,-0.11510699251820238,25,0.08824985812048121,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
VANA,4099962,0.09165307040159745,0.0917427621493902,-0.04768995657176352,-0.0981414729582288,25,0.0917427621493902,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
VIRTUAL,9460525,0.08801884036489399,0.07272722989283716,-0.06317070212850623,0.018170159923008564,25,0.08801884036489399,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
VRT,1657313,0.14948429714142167,0.17258583098207486,-0.23119479842629154,-0.24689588563889212,25,0.17258583098207486,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
VVV,9582547,0.054108563786489754,0.052790685465743496,-0.05818985022785667,-0.004689630927547069,25,0.054108563786489754,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
W,6196234,0.05243517020803496,0.04996355442765349,-0.10783978756161744,0.03484292695022135,25,0.05243517020803496,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
WAL,3777636,0.3809672535912139,0.3760345714290453,0.2499599876677809,-0.40332029947692327,25,0.3809672535912139,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
WCT,2425331,0.07459794614719742,0.06037619638000062,-0.00982141348707415,-0.11979657160809848,25,0.07459794614719742,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
WDC,10233799,0.07096221919684846,0.06201427086353062,-0.10382513105580099,-0.03228772692968168,25,0.07096221919684846,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
WET,2221089,0.09847720262526546,0.09630928866479224,0.024452921428398822,-0.217486919582692,25,0.09847720262526546,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
WIF,10872198,0.059975198760155266,0.06090080112774322,-0.07728545042057525,-0.03628295895373394,25,0.06090080112774322,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
WLD,20767070,0.03133818265241793,0.031808594321795884,-0.04169874928064107,-0.01552026362074815,25,0.031808594321795884,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
WLFI,9584260,0.038254462865146076,0.03964080143256737,-0.020694790884865564,-0.02017212549569587,25,0.03964080143256737,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
WOO,2094256,0.10073611876988856,0.08980376145268619,-0.0957764542316848,-0.1544128340694496,25,0.10073611876988856,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
XAG,16117857,0.023762449120707217,0.023212722721588783,-0.006198269060209951,-0.024397936686608515,25,0.023762449120707217,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
XAU,20112985,0.031215646202747176,0.031188729752809386,0.0059120691760135785,-0.008422593192638236,25,0.031215646202747176,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
XBI,1072868,0.10988954618477334,0.10361962505081403,-0.19369028893981582,-0.20449942075729124,25,0.10988954618477334,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
XLE,1017557,0.08858108398750711,0.08815264041840595,-0.12235750859231917,-0.18180357164743757,25,0.08858108398750711,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
XLM,18304883,0.03572716026765673,0.031145792572304314,-0.038308362677703066,-0.016494824354023087,25,0.03572716026765673,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
XPL,13899426,0.04595469080116681,0.04764333203263521,-0.051379893787857726,0.024863068586169334,25,0.04764333203263521,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
XRP,37738938,0.017398219581614197,0.017719869841589308,-0.008797933017560766,-0.008104697592834775,25,0.017719869841589308,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
XTZ,2878905,0.05478376323811583,0.054281467070841076,-0.03594022898630054,-0.0966860173138619,25,0.05478376323811583,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
YB,2916094,0.14167604380427942,0.16044118550318698,-0.016021792238453642,-0.1860792701728004,25,0.16044118550318698,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
YFI,2275065,0.05526865333144467,0.0543477382051674,-0.048471774485332464,-0.08568531326200655,25,0.05526865333144467,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
YGG,2882957,0.06410793147232298,0.06485318030254571,0.022043286078015787,-0.1599183571379576,25,0.06485318030254571,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
ZAMA,6418956,0.06979061520793875,0.06563503974560972,0.0003416426816479671,-0.06233600630180803,25,0.06979061520793875,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
ZBT,8876450,0.18544143838965402,0.1895734035300633,0.06928031852159741,-0.1435565179348769,25,0.1895734035300633,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
ZEC,30144709,0.04715484195598172,0.04732576667287172,0.021464048962790996,-0.025675285056002563,25,0.04732576667287172,ok,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6094,6094
