base_coin,filter_decision,filter_reason,cap_cutoff_usd,market_cap_usd,median_rel_vol,fitted_median_rel_vol,log_residual,p99_max,p99_max_clean,p95_max,had_entry_tail,had_soft_tail,spread_n_ticks,spread_joined,spread_window_start,spread_window_end,status,in_plot_set,gecko_id,okx_symbol,bybit_symbol,okx_tick_size,okx_lot_size,okx_min_size,bybit_tick_size,bybit_qty_step,bybit_min_order_qty,bybit_min_notional_value,take,gecko_name,map_method,n_candidates,candidate_ids,ticker_volume_usd,ticker_mcap_usd,map_note,n_hist_days,n_days_both,n_days_volume,n_days_mcap,mean_rel_vol,volume_cv,median_volume_usd,mean_volume_usd,hist_start,hist_end,paprika_id,paprika_name,window_start,window_end,spread_days_with_ticks,p99_long,p99_short,p95_long,p95_short,log_cap,log_median_rel_vol,log_fitted
BARD,kept,kept_cap_le_cutoff,200000000.0,42823666.3189357,0.03779864044686851,0.03928936716701368,-0.03868079175708239,1.9922,1.9922,1.0820676328502423,True,True,4275421.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,lombard-protocol,BARD-USDT-SWAP,BARDUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Lombard,markets_max_mcap,1,lombard-protocol,3301402.0,42798000.0,,30,30,30,30,0.046124952331127136,0.5540330640555382,1453248.431045,1851338.7141812334,2026-08-05,2026-09-03,lombard-protocol,Lombard,2026-08-05,2026-09-03,29.0,1.9922,0.025539976553341132,1.0820676328502423,-0.02633031907072451,17.572601459107748,-3.2754821440174844,-3.236801352260402
BASED,kept,kept_cap_le_cutoff,200000000.0,16453097.974759338,0.4351760401843859,0.053085373477063776,2.103849201408223,0.17716154338549048,0.17716154338549048,0.1355584432717682,False,True,6761162.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,based-one,BASED-USDT-SWAP,BASEDUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Based,markets_max_mcap,9,"based-one,based,based-2,basedchad,based-coin,based-meme,basedmilio,devbased,make-america-based-again",8246428.0,16462440.0,,30,30,30,30,0.5982976029708933,1.170108208171272,7862875.51353,10868650.446648,2026-08-05,2026-09-03,based-one,Based,2026-08-05,2026-09-03,29.0,0.17716154338549048,0.03975940466101751,0.1355584432717682,9.020156818637718e-05,16.616024344177493,-0.8320046396793491,-2.935853841087572
BAT,kept,kept_cap_le_cutoff,200000000.0,107834968.92402641,0.010475431399632577,0.029382794298652187,-1.0313766263989432,0.11944427441392237,0.11944427441392237,0.08948218035045519,False,False,4192597.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,basic-attention-token,BAT-USDT-SWAP,BATUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Basic Attention,markets_max_mcap,3,"basic-attention-token,batic,bitbat-token",16616431.0,108040547.0,,30,30,30,30,0.01144477356383489,0.5331789358244963,984171.7635325,1120274.7559537666,2026-08-05,2026-09-03,basic-attention-token,Basic Attention,2026-08-05,2026-09-03,29.0,0.11944427441392237,-0.01729396801784979,0.08948218035045519,-0.05163589342568266,18.496112550887403,-4.558722630286155,-3.527346003887212
BCH,dropped,dropped_large_cap,200000000.0,5203431961.690883,0.005697800090553913,0.00867840226879767,-0.4207572899968248,0.07246588941386864,0.07246588941386864,0.0377160287528573,False,False,14797525.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,bitcoin-cash,BCH-USDT-SWAP,BCHUSDT,0.1,0.1,0.1,0.1,0.01,0.01,5,no,Bitcoin Cash,markets_max_mcap,2,"bitcoin-cash,binance-peg-bitcoin-cash",163557132.0,5187622291.0,,30,30,30,30,0.010584067152962487,1.3075825700806225,26674866.752499998,49941862.073099986,2026-08-05,2026-09-03,bitcoin-cash,Bitcoin Cash,2026-08-05,2026-09-03,29.0,0.03588082120838436,0.07246588941386864,0.00080719181162501,0.0377160287528573,22.372584237467297,-5.167675127664756,-4.746917837667931
BEAT,kept,kept_cap_le_cutoff,200000000.0,40666680.28119891,0.9097708840248743,0.03993341633101572,3.125979316596058,0.42404876809297326,0.42404876809297326,0.2257436338389229,False,True,36338342.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,audiera,BEAT-USDT-SWAP,BEATUSDT,0.0001,0.1,0.1,0.0001,1.0,1.0,5,yes,Audiera,markets_max_mcap,2,"audiera,beat-matchmaker",5453334.0,40772069.0,,30,30,30,30,1.2482951715918367,0.922648745674784,168920179.43809998,186939799.6272073,2026-08-05,2026-09-03,audiera,Audiera,2026-08-05,2026-09-03,29.0,0.23056711255774814,0.42404876809297326,0.08941225181468825,0.2257436338389229,17.520919648812946,-0.09456248696892984,-3.2205418035649878
BERA,kept,kept_cap_le_cutoff,200000000.0,59340330.6249276,0.07253104456760967,0.03545729797330308,0.715685572685004,0.07097044922359454,0.07097044922359454,0.05207251814049887,False,False,4859532.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,berachain-bera,BERA-USDT-SWAP,BERAUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,Berachain,markets_max_mcap,1,berachain-bera,9999609.0,59360826.0,,30,30,30,30,0.08809797510504153,0.9552022575207294,3493972.07777,4583936.024997999,2026-08-05,2026-09-03,berachain-bera,Berachain,2026-08-05,2026-09-03,29.0,0.07097044922359454,0.05817801455721806,0.05207251814049887,0.05165229240336526,17.898799744515635,-2.6237406078408174,-3.3394261805258214
BICO,kept,kept_cap_le_cutoff,200000000.0,22211496.0,1.9561392294363242,0.0483027527375806,3.7012394772239454,0.8257640890688254,0.8257640890688254,0.5403156077348074,True,True,22844536.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,biconomy,BICO-USDT-SWAP,BICOUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Biconomy,markets_max_mcap,1,biconomy,14299203.0,22211496.0,,30,30,30,30,4.888432963197425,1.4888632284181451,43448778.670067996,108579409.20832776,2026-08-05,2026-09-03,biconomy,Biconomy,2026-08-05,2026-09-03,29.0,0.8257640890688254,0.21899551170858508,0.5403156077348074,0.07500217364494156,16.916120550648603,0.6709727497728175,-3.030266727451128
BIGTIME,kept,kept_cap_le_cutoff,200000000.0,19130394.546458334,0.04322975328057094,0.05062621736264568,-0.15794058027848346,0.18291718072289118,0.18291718072289118,0.14600018338108958,False,True,4394149.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,big-time,BIGTIME-USDT-SWAP,BIGTIMEUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,Big Time,markets_max_mcap,1,big-time,11233261.0,19100708.0,,30,30,30,30,0.06912319757507905,0.7480669131874416,1007020.3497899999,1212191.4816016,2026-08-05,2026-09-03,big-time,Big Time,2026-08-05,2026-09-03,29.0,0.18291718072289118,-0.039326372413792776,0.14600018338108958,-0.07714098360655727,16.766788965691905,-3.1412262874534895,-2.983285707175006
BIO,kept,kept_cap_le_cutoff,200000000.0,60045081.60897742,0.06008752126505418,0.035325839207821126,0.5311875020653161,0.08146287958115185,0.08146287958115185,0.041937504965870766,False,False,4728758.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,bio-protocol,BIO-USDT-SWAP,BIOUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Bio Protocol,markets_max_mcap,2,"bio-protocol,bio-unit-000",19721475.0,60374507.0,,30,30,30,30,0.10397122007916319,0.8858753065500329,3745818.09148,5868358.214883001,2026-08-05,2026-09-03,bio-protocol,Bio Protocol,2026-08-05,2026-09-03,29.0,0.062431727532311285,0.08146287958115185,0.03171325832300431,0.041937504965870766,17.910606198206274,-2.8119530918606572,-3.3431405939259733
BLEND,kept,kept_cap_le_cutoff,200000000.0,12594867.0,0.06931880045894886,0.05774129362908777,0.18274358193001428,1.093529230769229,1.093529230769229,0.35389186507936593,True,True,2471121.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,fluent-network,BLEND-USDT-SWAP,BLENDUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Fluent,markets_max_mcap,1,fluent-network,6355888.0,12594867.0,,30,30,30,30,0.08057440594045177,0.7103138297343932,873061.07238,1014823.9264240001,2026-08-05,2026-09-03,fluent-network,Fluent,2026-08-05,2026-09-03,29.0,1.093529230769229,0.4903382920110188,0.21043566800370317,0.35389186507936593,16.348799907967162,-2.669039118685077,-2.8517827006150913
BLUR,kept,kept_cap_le_cutoff,200000000.0,48277839.0,0.024375694751540142,0.03783513190795751,-0.43965156743575795,0.09726011328527259,0.09726011328527259,0.05347376409651247,False,False,4174044.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,blur,BLUR-USDT-SWAP,BLURUSDT,1e-05,1.0,1.0,1e-06,1.0,1.0,5,yes,Blur,markets_max_mcap,1,blur,10223170.0,48277839.0,,30,30,30,30,0.03017326627359467,0.6402994368416052,1176805.8667279999,1456700.0912607335,2026-08-05,2026-09-03,blur,Blur,2026-08-05,2026-09-03,29.0,0.09726011328527259,0.08336681944796145,0.05347376409651247,0.03961411737523145,17.69248319345698,-3.7141687598771305,-3.2745171924413725
BNB,dropped,dropped_large_cap,200000000.0,96059566341.0,0.0006566378538300547,0.0034678973956155774,-1.664171096738297,0.03203694910501474,0.03203694910501474,0.016316794395812594,False,False,16741521.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,binancecoin,BNB-USDT-SWAP,BNBUSDT,0.1,1.0,1.0,0.1,0.01,0.01,5,no,BNB,markets_max_mcap,2,"binancecoin,anubis-bridged-bnb-anubis",1124424433.0,96059566341.0,,30,30,30,30,0.000817993625599601,0.6076242153150916,63076347.482,78576112.94479999,2026-08-05,2026-09-03,binancecoin,BNB,2026-08-05,2026-09-03,29.0,0.03203694910501474,0.029034662185292298,0.016316794395812594,0.015574834991168792,25.288234318713187,-7.328377903279152,-5.664206806540855
BOME,kept,kept_cap_le_cutoff,200000000.0,63855300.0,0.1756214816981519,0.034648648293889195,1.6230722922542886,0.10449946100449221,0.10449946100449221,0.06118488422701936,False,False,10545683.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,book-of-meme,BOME-USDT-SWAP,BOMEUSDT,1e-07,1.0,1.0,1e-07,100.0,100.0,5,yes,BOOK OF MEME,markets_max_mcap,1,book-of-meme,47687638.0,63855300.0,,30,30,30,30,0.5258327139231044,1.956563706628549,11214362.400279999,33577205.69737401,2026-08-05,2026-09-03,book-of-meme,BOOK OF MEME,2026-08-05,2026-09-03,29.0,0.08925738575440408,0.10449946100449221,0.04720083496924536,0.06118488422701936,17.972130144045696,-1.7394242721302249,-3.3624965643845135
BOT,held_out,held_out_no_metrics,200000000.0,,,,,0.3086508585858598,0.3086508585858598,0.17741862129144867,False,True,2683914.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,unmatched_coingecko,False,,BOT-USDT-SWAP,BOTUSDT,0.01,0.1,0.1,0.01,0.01,0.01,5,no,,unmatched,4,"bot,hyperbot,robostrategy-backpack-securities,wasabot",,,"4 coins/list hits, none in top markets; not guessing",30,0,30,0,,0.9644165663823099,610732.0798,910560.0324333333,2026-08-05,2026-09-03,,,2026-08-05,2026-09-03,29.0,0.3086508585858598,0.1474978993288591,0.17741862129144867,0.0352564497910313,,,
BRETT,kept,kept_cap_le_cutoff,200000000.0,51233667.0,0.014716284587242213,0.037134360579695234,-0.9255880264854897,0.16047406313645635,0.16047406313645635,0.11258810895128353,False,True,4852948.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,based-brett,BRETT-USDT-SWAP,BRETTUSDT,1e-06,1.0,1.0,1e-06,10.0,10.0,5,yes,Brett,markets_max_mcap,5,"based-brett,brett,bretter-brett,brett-eth,brett-memecoin",3212441.0,51233667.0,,30,30,30,30,0.021867417552283868,0.7638719918396034,753969.22402,1120347.9890236668,2026-08-05,2026-09-03,based-brett,Brett,2026-08-05,2026-09-03,29.0,-0.03791459893048141,0.16047406313645635,-0.07790461251333052,0.11258810895128353,17.75190743250656,-4.218800603299103,-3.2932125768136133
BREV,kept,kept_cap_le_cutoff,200000000.0,19277843.0,0.018477831584425706,0.050504074022146794,-1.0054822859095083,0.19910893617021314,0.19910893617021314,0.12844654856444704,False,True,2579181.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,brevis,BREV-USDT-SWAP,BREVUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Brevis,markets_max_mcap,1,brevis,2966556.0,19277843.0,,30,30,30,30,0.024767414211641834,0.7525060737550436,356212.736265,477462.322688,2026-08-05,2026-09-03,brevis,Brevis,2026-08-05,2026-09-03,29.0,0.19910893617021314,-0.013318213613128542,0.12844654856444704,-0.05698312389656283,16.774466963294547,-3.9911835581584025,-2.9857012722488943
BSB,kept,kept_cap_le_cutoff,200000000.0,25569799.0,0.2688498897191175,0.04620976009937811,1.7609621597225102,0.1074731437308876,0.1074731437308876,0.04954359791122723,False,False,7768842.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,block-street,BSB-USDT-SWAP,BSBUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,Block Street,markets_max_mcap,2,"block-street,based-street-bets",10927562.0,25569799.0,,30,30,30,30,0.3677472931373323,0.9104597547512846,6874437.64129,9403224.368315665,2026-08-05,2026-09-03,block-street,Block Street,2026-08-05,2026-09-03,29.0,0.1074731437308876,0.0896239724072312,0.04954359791122723,0.03432760403530928,17.056922486462128,-1.3136020859213733,-3.0745642456438835
BSP,held_out,held_out_no_metrics,200000000.0,,,,,0.18996626506024272,0.18996626506024272,0.07332616832424362,False,True,3687581.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,missing_market_cap,False,bespincoin,BSP-USDT-SWAP,BSPUSDT,0.01,0.1,0.1,0.01,0.01,0.01,5,no,Bespincoin,unique_symbol_not_in_top_markets,1,bespincoin,,,in coins/list but not in cached /markets pages,30,0,30,0,,2.1651641527437198,929358.6629,2957139.8312233333,2026-08-05,2026-09-03,bespincoin,Bespincoin,2026-08-05,2026-09-03,29.0,0.1773105990783413,0.18996626506024272,0.07332616832424362,0.06647276029055736,,,
BTC,dropped,dropped_large_cap,200000000.0,1630227220823.0,0.005346244323258758,0.001422949603305884,1.323662416067994,0.026632716968888623,0.026632716968888623,0.01983376376094598,False,False,50870516.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,bitcoin,BTC-USDT-SWAP,BTCUSDT,0.1,0.01,0.01,0.1,0.001,0.001,5,no,Bitcoin,markets_max_mcap,11,"bitcoin,batcat,big-tom-coin,bitcoin-ai-2,bitcoin-base,bitcoin-second-chance,bobby-the-cat,bobby-the-cat-2,mezo-wrapped-btc,near-intents-bridged-btc,osmosis-allbtc",35149848370.0,1630227220823.0,,30,30,30,30,0.006188059296744643,0.5603381113244258,8715593024.946865,10087942709.619947,2026-08-05,2026-09-03,bitcoin,Bitcoin,2026-08-05,2026-09-03,29.0,0.01615606202073115,0.026632716968888623,0.009837620405237144,0.01983376376094598,28.119740520309957,-5.231360960241113,-6.555023376309107
CAP,kept,kept_cap_le_cutoff,200000000.0,76572716.0,0.5660037383256721,0.03272433815689769,2.8504815957937515,0.8503162559694357,0.8503162559694357,0.576668075385494,True,True,16719089.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,cap-4,CAP-USDT-SWAP,CAPUSDT,1e-05,1.0,1.0,1e-05,10.0,10.0,5,yes,Cap,markets_max_mcap,7,"cap-4,based-brians,cap-2,cap-3,capcat,capminal,catwifcap-2",57541653.0,76572716.0,,30,30,30,30,0.9863359419008548,1.164806586610426,43340443.50975,75526421.95976666,2026-08-05,2026-09-03,cap-4,Cap,2026-08-05,2026-09-03,29.0,0.8503162559694357,0.10930882841592625,0.576668075385494,0.0276067459445898,18.153751383271253,-0.5691545959850908,-3.4196361917788423
CBRS,held_out,held_out_no_metrics,200000000.0,,,,,0.07930658598726151,0.07930658598726151,0.04532617074004415,False,False,8182267.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,missing_market_cap,False,cerebras-systems-robinhood-tokenized-stock,CBRS-USDT-SWAP,CBRSUSDT,0.01,0.01,0.01,0.01,0.01,0.01,5,no,Cerebras Systems • Robinhood Token,unique_symbol_not_in_top_markets,1,cerebras-systems-robinhood-tokenized-stock,,,in coins/list but not in cached /markets pages,30,0,30,0,,0.9432735489719398,7860915.4658,9744751.231256666,2026-08-05,2026-09-03,cerebras-systems-robinhood-tokenized-stock,Cerebras Systems • Robinhood Token,2026-08-05,2026-09-03,29.0,0.04629411056376539,0.07930658598726151,0.004554757445780443,0.04532617074004415,,,
CELO,kept,kept_cap_le_cutoff,200000000.0,46884951.0,0.010273647773909373,0.03818522022983754,-1.3128663875580857,0.08670698124267275,0.08670698124267275,0.051807718564192605,False,False,3929790.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,celo,CELO-USDT-SWAP,CELOUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Celo,markets_max_mcap,1,celo,16884357.0,46884951.0,,30,30,30,30,0.015828374723622227,0.7940148343243751,481679.47247100004,742112.5733266666,2026-08-05,2026-09-03,celo,Celo,2026-08-05,2026-09-03,29.0,0.08670698124267275,0.0007226636574945957,0.051807718564192605,-0.03115409460367954,17.66320730772494,-4.578173130772811,-3.265306743214725
CFX,dropped,dropped_large_cap,200000000.0,255619507.0,0.01026414020920164,0.022395817919978248,-0.7802179539208272,0.11948783521809364,0.11948783521809364,0.08040129884797816,False,False,4169404.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,conflux-token,CFX-USDT-SWAP,CFXUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Conflux,markets_max_mcap,4,"conflux-token,cf-industries-xstock,chain-fox-2,cosmic-force-token-v2",4622949.0,255619507.0,,30,30,30,30,0.013635503025473976,0.7234089281944877,2623714.460055,3485500.5610686666,2026-08-05,2026-09-03,conflux-token,Conflux,2026-08-05,2026-09-03,29.0,0.04722098188522007,0.11948783521809364,0.02187282357576548,0.08040129884797816,19.3592005960219,-4.579098991473556,-3.7988810375527287
CHIP,kept,kept_cap_le_cutoff,200000000.0,110339949.0,0.16358037450107937,0.02917127766692027,1.7241198730728968,0.1449837862291055,0.1449837862291055,0.09975944262593173,False,False,6179874.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,chip-2,CHIP-USDT-SWAP,CHIPUSDT,1e-05,1.0,1.0,1e-05,10.0,10.0,5,yes,USD.AI,markets_max_mcap,3,"chip-2,algo-casino-chips,chip-the-wooly-mouse",94275737.0,110339949.0,,30,30,30,30,0.22405102760584625,0.995549049417887,18049450.17985,24721778.959426664,2026-08-05,2026-09-03,chip-2,USD.AI,2026-08-05,2026-09-03,29.0,0.1449837862291055,0.04428077049180287,0.09975944262593173,0.0008018113438842287,18.51907660360073,-1.810450822271649,-3.534570695344546
CHZ,kept,kept_cap_le_cutoff,200000000.0,145542052.0,0.01707358578605172,0.02673757115849993,-0.4485371574099615,0.08215420394238124,0.08215420394238124,0.06704394189072,False,False,4349995.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,chiliz,CHZ-USDT-SWAP,CHZUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Chiliz,markets_max_mcap,1,chiliz,22763801.0,145542052.0,,30,30,30,30,0.020579365846626015,0.6686572855409948,2484924.7103,2995163.1341766664,2026-08-05,2026-09-03,chiliz,Chiliz,2026-08-05,2026-09-03,29.0,0.08215420394238124,0.07344668362942446,0.0009575992226909253,0.06704394189072,18.795975620000533,-4.070222700612645,-3.621685543202683
COAI,kept,kept_cap_le_cutoff,200000000.0,59969717.0,0.019724529149353832,0.035339800054655486,-0.5831468134207078,0.2779218013100443,0.2779218013100443,0.20150881828978623,False,True,3236264.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,chainopera-ai,COAI-USDT-SWAP,COAIUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,ChainOpera AI,markets_max_mcap,1,chainopera-ai,5228135.0,59969717.0,,30,30,30,30,0.02792236979341868,0.8833510883565923,1182874.431045,1674496.6144806666,2026-08-05,2026-09-03,chainopera-ai,ChainOpera AI,2026-08-05,2026-09-03,29.0,-0.025688702518139064,0.2779218013100443,-0.06827802995567735,0.20150881828978623,17.90935027610738,-3.9258922832903025,-3.3427454698695946
COMP,dropped,dropped_large_cap,200000000.0,200963968.0,0.007061700936607701,0.024156606525945444,-1.2298719564859404,0.14881883467279067,0.14881883467279067,0.10082264725114495,False,False,3094960.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,compound-governance-token,COMP-USDT-SWAP,COMPUSDT,0.01,1.0,1.0,0.001,0.01,0.01,5,yes,Compound,override,1,compound-governance-token,31614797.0,200963968.0,,30,30,30,30,0.013197584685348504,1.100930320245385,1419147.44105,2652238.9863836668,2026-08-05,2026-09-03,compound-governance-token,Compound,2026-08-05,2026-09-03,29.0,0.14881883467279067,0.00029738790406657543,0.10082264725114495,-0.05094695164044627,19.118636186272102,-4.953069330629848,-3.7231973741439077
CORE,kept,kept_cap_le_cutoff,200000000.0,32605527.0,0.07679774953991696,0.04280774847865562,0.5844562114355698,0.1988831604696671,0.1988831604696671,0.10639581160696181,False,True,4005042.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,coredaoorg,CORE-USDT-SWAP,COREUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Core,markets_max_mcap,4,"coredaoorg,core-2,cvault-finance,warpcore",3317525.0,32605527.0,,30,30,30,30,0.10269596691587289,0.7735823531692838,2504031.096163,3348456.1220666002,2026-08-05,2026-09-03,coredaoorg,Core,2026-08-05,2026-09-03,29.0,0.11532507377049171,0.1988831604696671,0.03971161315941527,0.10639581160696181,17.299992371843977,-2.5665799421235125,-3.1510361535590823
CRO,dropped,dropped_large_cap,200000000.0,2797693235.0,0.0008085434753213748,0.010549299366090326,-2.5685802755147833,0.069201576779509,0.069201576779509,0.03491966416426388,False,False,4879196.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,crypto-com-chain,CRO-USDT-SWAP,CROUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,no,Cronos,markets_max_mcap,2,"crypto-com-chain,cronos-zkevm-bridged-cro-cronos-zkevm",7549361.0,2797693235.0,,30,30,30,30,0.0010549085267906435,0.8555485409115209,2262056.61111,2951310.448946001,2026-08-05,2026-09-03,crypto-com-chain,Cronos,2026-08-05,2026-09-03,29.0,0.069201576779509,0.06074435199193141,0.03491966416426388,0.02093211346226106,21.75206106993821,-7.120276107577265,-4.551695832062482
CRV,dropped,dropped_large_cap,200000000.0,582219224.0,0.03277260106002615,0.017286085288644174,0.63969097347832,0.05985134106678284,0.05985134106678284,0.031155516403898055,False,False,10701047.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,curve-dao-token,CRV-USDT-SWAP,CRVUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Curve DAO,markets_max_mcap,2,"curve-dao-token,bridged-curve-dao-token-stargate",72686714.0,582219224.0,,30,30,30,30,0.052349696827212626,0.8369905301699746,19080838.35763,30478999.863374997,2026-08-05,2026-09-03,curve-dao-token,Curve DAO,2026-08-05,2026-09-03,29.0,0.05985134106678284,0.047999363091272514,0.030247967828609664,0.031155516403898055,20.182357608311563,-3.4181624462133007,-4.057853419691621
DASH,dropped,dropped_large_cap,200000000.0,591031819.0,0.017746695522157668,0.017204578731838494,0.031023777091789384,0.2183903738783647,0.2183903738783647,0.16902799171842697,False,True,7249065.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,dash,DASH-USDT-SWAP,DASHUSDT,0.01,1.0,1.0,0.01,0.01,0.01,5,yes,Dash,markets_max_mcap,2,"dash,dash-2",98076514.0,591031819.0,,30,30,30,30,0.03092464709631254,1.1381352888595693,10488861.7357,18277450.42526667,2026-08-05,2026-09-03,dash,Dash,2026-08-05,2026-09-03,29.0,0.2183903738783647,0.02694008258359166,0.16902799171842697,0.0006031368687575777,20.197380413176592,-4.031555948157847,-4.062579725249637
DATA,held_out,held_out_no_metrics,200000000.0,,,,,0.1998392773437508,0.1998392773437508,0.10422255315882481,False,True,2216017.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,missing_market_cap,False,streamr,DATA-USDT-SWAP,DATAUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,no,Streamr,override,6,"story-2,data-ai,data-bot,data-center-coin,data-hedge,streamr",,,override id not in top markets pages,30,0,30,0,,0.6008010666029104,1407534.6501000002,1706750.1327133337,2026-08-05,2026-09-03,streamr,Streamr,2026-08-05,2026-09-03,29.0,0.1998392773437508,0.10790372043010808,0.10422255315882481,0.09516792224198883,,,
DOGE,dropped,dropped_large_cap,200000000.0,13896986978.0,0.02004811347070113,0.006371152672875915,1.1463546515191636,0.05566034617407893,0.05566034617407893,0.03294802167257206,False,False,32287547.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,dogecoin,DOGE-USDT-SWAP,DOGEUSDT,1e-05,0.01,0.01,1e-05,1.0,1.0,5,no,Dogecoin,markets_max_mcap,7,"dogecoin,binance-peg-dogecoin,department-of-gov-efficiency,department-of-government-efficiency,department-of-government-efficiency-2,department-of-government-efficiency-4,doonlygoodeveryday",981638257.0,13896986978.0,,30,30,30,30,0.028264186139894773,0.8925296783286465,278608371.8358,392787026.7298857,2026-08-05,2026-09-03,dogecoin,Dogecoin,2026-08-05,2026-09-03,29.0,0.025764856605667637,0.05566034617407893,0.013375567783607361,0.03294802167257206,23.354937889413648,-3.9096202208932684,-5.055974872412432
DOOD,kept,kept_cap_le_cutoff,200000000.0,10769752.0,0.04733099229299802,0.060656324582239095,-0.24805860084581877,0.27189774104683195,0.27189774104683195,0.21657126042177613,False,True,1882913.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,doodles,DOOD-USDT-SWAP,DOODUSDT,1e-06,1.0,1.0,1e-06,10.0,10.0,5,yes,Doodles,markets_max_mcap,1,doodles,7414347.0,10769752.0,,30,30,30,30,0.055980098266156304,0.4546249136577307,509743.0489095,602891.7752621333,2026-08-05,2026-09-03,doodles,Doodles,2026-08-05,2026-09-03,29.0,0.27189774104683195,-0.013451428571428371,0.21657126042177613,-0.08812170676096905,16.1922520219408,-3.050589969870736,-2.8025313690249174
DOT,dropped,dropped_large_cap,200000000.0,1522617209.0,0.01187022684639183,0.01277456697537487,-0.0734229199231109,0.04311524127601099,0.04311524127601099,0.023919009328085907,False,False,14952232.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,polkadot,DOT-USDT-SWAP,DOTUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,no,Polkadot,override,5,"polkadot,binance-peg-polkadot,dot,pippin-s-friend,xcdot",127742883.0,1522617209.0,,30,30,30,30,0.014552702409150516,0.5616356258830071,18073811.67105,22158195.125628334,2026-08-05,2026-09-03,polkadot,Polkadot,2026-08-05,2026-09-03,29.0,0.03387158013868482,0.04311524127601099,0.01381765017266267,0.023919009328085907,21.143696539150028,-4.433721959642427,-4.360299039719316
